Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","Cabeza","1493699000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","16.4064","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","29.874","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","532222788.636","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","29.874","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","4.2135","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","4.2068","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.0067","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","7525345.014","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","2257603.5042","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","1505069.0028","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.2868","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.2365","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.0503","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.0266","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","0.0237","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","531690822.7166","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","159507246.815","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kg","106338164.5433","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","11.9061","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","8.3551","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","3.5509","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","1.8799","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","1988","1988","3050","FAO TIER 1","kilotones","1.671","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","Cabeza","1492521000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","16.3921","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","29.8504","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","531879018.3135","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","29.8504","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","4.2097","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","4.2032","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.0064","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","7443445.0365","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","2233033.511","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","1488689.0073","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.2836","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.2339","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.0497","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.0263","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","0.0234","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","531366463.2128","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","159409938.9638","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kg","106273292.6425","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","11.8988","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","8.35","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","3.5488","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","1.8788","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","1989","1989","3050","FAO TIER 1","kilotones","1.67","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","Cabeza","1505644000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","16.537","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","30.1129","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","536512092.633","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","30.1129","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","4.247","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","4.2403","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.0066","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","7552366.767","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","2265710.0301","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","1510473.3534","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.2878","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.2374","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.0504","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.0267","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","0.0237","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","535984162.0898","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","160795248.6269","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kg","107196832.418","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","12.0022","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","8.4226","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","3.5796","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","1.8951","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","1990","1990","3050","FAO TIER 1","kilotones","1.6845","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","Cabeza","1516046000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","16.6543","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","30.3209","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","540039421.4985","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","30.3209","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","4.2776","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","4.2703","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.0072","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","7783800.6015","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","2335140.1804","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","1556760.1203","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.2966","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.2446","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.052","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.0275","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","0.0245","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","539463029.4034","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","161838908.821","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kg","107892605.8807","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","12.0801","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","8.4773","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","3.6028","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","1.9074","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","1991","1991","3050","FAO TIER 1","kilotones","1.6955","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","Cabeza","1397316000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","15.3536","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","27.9463","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","497536090.2765","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","27.9463","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","3.9441","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","3.9367","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72366","Gestión del estiércol (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.0073","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72380","Estiércol depositado en las pasturas (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","7384046.3235","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","2215213.8971","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","1476809.2647","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72300","Estiércol depositado en las pasturas (emisiones N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.2814","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.2321","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.0493","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.0261","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","0.0232","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72381","Estiércol aplicado a los suelos (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","496952379.0371","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","149085713.7111","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kg","99390475.8074","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72301","Emisiones (N2O) (Estiércol depositado)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","11.1282","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72341","Estiércol aplicado a los suelos (emisiones directas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","7.8093","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72361","Estiércol aplicado a los suelos (emisiones indirectas N2O)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","3.3189","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","1.7571","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1053","Gallinas, parrilleros","1992","1992","3050","FAO TIER 1","kilotones","1.5619","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","5111","Existencias","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","Cabeza","1387012000","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72431","Total derivado del sector ganadero (emisiones N2O)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kilotones","15.2415","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kilotones","27.7402","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72386","Gestión del estiércol (estiércol gestionado, N contenido)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kg","493805256.318","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72256","Gestión del estiércol (emisiones CH4)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kilotones","27.7402","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72306","Gestión del estiércol (emisiones N2O)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kilotones","3.9154","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","150","Europa","72346","Gestión del estiércol (emisiones directas N2O)","F1053","Gallinas, parrilleros","1993","1993","3050","FAO TIER 1","kilotones","3.9079","E","Valor estimado",""
