Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","002","África","72441","Total derivado del sector ganadero (emisiones CH4)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","524.4154","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72254","Fermentación entérica (emisiones CH4)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","505.0746","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72386","Gestión del estiércol (estiércol gestionado, N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","30307507.3477","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72256","Gestión del estiércol (emisiones CH4)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","19.3408","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72306","Gestión del estiércol (emisiones N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","0.1191","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72346","Gestión del estiércol (emisiones directas N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","0.1191","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72366","Gestión del estiércol (emisiones indirectas N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","0","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72380","Estiércol depositado en las pasturas (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","1500221613.7107","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723802","Estiércol depositado en las pasturas que lixivia (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","450066484.1132","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723801","Estiércol depositado en las pasturas que se volatiliza (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","300044322.7421","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72300","Estiércol depositado en las pasturas (emisiones N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","33.5942","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72340","Estiércol depositado en las pasturas (emisiones directas N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","23.5749","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72360","Estiércol depositado en las pasturas (emisiones indirectas N2O)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","10.0193","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","5.3044","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kilotones","4.715","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","72381","Estiércol aplicado a los suelos (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","30307507.3477","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723812","Estiércol aplicado a los suelos que lixivia (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","9092252.2043","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","002","África","723811","Estiércol aplicado a los suelos que se volatiliza (N contenido)","02123","Caprinos","1965","1965","3050","FAO TIER 1","kg","6061501.4695","E","Valor estimado",""
